Platform,Profiler,Benchmark Suite,Suite,Workload,benchmark_name,execution_time (microseconds),exp_name,peak_memory_kb (KB),read_freq (accesses/us),read_size,total_reads (count),total_reads_d,total_reads_i,total_writes (count),total_writes_d,total_writes_i,workingset_size (count),write_freq (accesses/us),write_size
CPU,Perf/AMD,spec2017,fprate,fprate/baseline/nab_r,Benchmark1,,PerfProfilers,,1515659438113.6365,64,733579168047.0,733576780117,2387930,189519371326.0,189519371326,0,-1.0,391568949020.6612,64
CPU,Perf/AMD,spec2017,fprate,fprate/baseline/namd_r,Benchmark1,,PerfProfilers,,1045350046792.3076,64,815373036498.0,815370657865,2378633,217328101866.0,217328101866,0,-1.0,278625771623.0769,64
CPU,Perf/AMD,spec2017,fprate,fprate/baseline/parest_r,Benchmark1,,PerfProfilers,,667992759575.0,64,1389424939916.0,1389408709929,16229987,126109426120.0,126109426120,0,-1.0,60629531788.46153,64
CPU,Perf/AMD,spec2017,fprate,fprate/baseline/povray_r,Benchmark1,,PerfProfilers,,5724341595767.857,64,1282252517452.0,1281797108927,455408525,460834757849.0,460834757849,0,-1.0,2057298026111.6072,64
CPU,Perf/AMD,spec2017,fpspeed,fpspeed/baseline/cactuBSSN_s,Benchmark1,,PerfProfilers,,179246431451.67657,64,5719753627623.0,5719435211123,318416500,1045216609846.0,1045216609846,0,-1.0,32755142897.085552,64
CPU,Perf/AMD,spec2017,fpspeed,fpspeed/baseline/fotonik3d_s,Benchmark1,,PerfProfilers,,72470802207.72498,64,2729975119165.0,2729950595436,24523729,549465757363.0,549465757363,0,-1.0,14586295656.039288,64
CPU,Perf/AMD,spec2017,fpspeed,fpspeed/baseline/lbm_s,Benchmark1,,PerfProfilers,,47971098110.252144,64,1731276930799.0,1731127366668,149564131,783976710689.0,783976710689,0,-1.0,21722823792.989746,64
CPU,Perf/AMD,spec2017,fpspeed,fpspeed/baseline/nab_s,Benchmark1,,PerfProfilers,,3402426477624.4272,64,4457178685688.0,4457168205388,10480300,1111410113948.0,1111410113948,0,-1.0,848404667135.8778,64
CPU,Perf/AMD,spec2017,fpspeed,fpspeed/baseline/roms_r,Benchmark1,,PerfProfilers,,2039667667.472282,64,255713135471.0,255709060127,4075344,45944056954.0,45944056954,0,-1.0,366467711.20682776,64
CPU,Perf/AMD,spec2017,fpspeed,fpspeed/baseline/roms_s,Benchmark1,,PerfProfilers,,1724453600.295913,64,2039649229358.0,2039563277964,85951394,367266068589.0,367266068589,0,-1.0,310510888.4061279,64
CPU,Perf/AMD,spec2017,intrate,intrate/baseline/deepsjeng_r,Benchmark1,,PerfProfilers,,308891225261.0577,64,642493748543.0,642360831769,132916774,252241113096.0,252241113096,0,-1.0,121269765911.53845,64
CPU,Perf/AMD,spec2017,intrate,intrate/baseline/exchange2_r,Benchmark1,,PerfProfilers,,1425335985316.4177,64,954975110162.0,954952958083,22152079,196358724960.0,196358724960,0,-1.0,293072723820.8955,64
CPU,Perf/AMD,spec2017,intrate,intrate/baseline/gcc_r,Benchmark1,,PerfProfilers,,985586878863.92,64,78945508997.0,78815477769,130031228,32757987415.0,32757987415,0,-1.0,408963638139.8252,64
CPU,Perf/AMD,spec2017,intrate,intrate/baseline/gcc_r,Benchmark1,,PerfProfilers,,2712981226821.516,64,110960932177.0,110854320170,106612007,40556761545.0,40556761545,0,-1.0,991607861735.9414,64
CPU,Perf/AMD,spec2017,intrate,intrate/baseline/gcc_r,Benchmark1,,PerfProfilers,,4226306565642.2017,64,92133483131.0,91996279815,137203316,38125752189.0,38125752189,0,-1.0,1748887715091.7432,64
CPU,Perf/AMD,spec2017,intrate,intrate/baseline/leela_r,Benchmark1,,PerfProfilers,,10812231026724.738,64,930933091401.0,930920959282,12132119,336786009923.0,336786009923,0,-1.0,3911568059500.581,64
CPU,Perf/AMD,spec2017,intrate,intrate/baseline/mcf_r,Benchmark1,,PerfProfilers,,421428829799.32434,64,623714668103.0,623698345009,16323094,211437691902.0,211437691902,0,-1.0,142863305339.18918,64
CPU,Perf/AMD,spec2017,intrate,intrate/baseline/omnetpp_r,Benchmark1,,PerfProfilers,,36931025578.46667,64,553965383677.0,553863590366,101793311,269551843226.0,269551843226,0,-1.0,17970122881.733334,64
CPU,Perf/AMD,spec2017,intrate,intrate/baseline/perlbench_r,Benchmark1,,PerfProfilers,,1648191067412.121,64,271951526123.0,271839020255,112505868,126426033176.0,126426033176,0,-1.0,766218382884.8484,64
CPU,Perf/AMD,spec2017,intrate,intrate/baseline/perlbench_r,Benchmark1,,PerfProfilers,,3193377436046.5117,64,54926091900.0,54788581958,137509942,24145534974.0,24145534974,0,-1.0,1403810172906.9768,64
CPU,Perf/AMD,spec2017,intrate,intrate/baseline/perlbench_r,Benchmark1,,PerfProfilers,,635234020013.5747,64,280773436846.0,280383028068,390408778,121607221651.0,121607221651,0,-1.0,275129460748.8688,64
CPU,Perf/AMD,spec2017,intrate,intrate/baseline/x264_r,Benchmark1,,PerfProfilers,,1767351226000.0,64,355237596426.0,355069116333,168480093,102373068361.0,102373068361,0,-1.0,509318748064.6766,64
CPU,Perf/AMD,spec2017,intrate,intrate/baseline/x264_r,Benchmark1,,PerfProfilers,,406520961301.8182,64,111793264358.0,111755114008,38150350,32439082166.0,32439082166,0,-1.0,117960298785.45453,64
CPU,Perf/AMD,spec2017,intrate,intrate/baseline/x264_r,Benchmark1,,PerfProfilers,,4499468425307.189,64,344209334536.0,344027172707,182161829,97803425913.0,97803425913,0,-1.0,1278476155725.4902,64
CPU,Perf/AMD,spec2017,intrate,intrate/baseline/xz_r,Benchmark1,,PerfProfilers,,100334542414.0244,64,164548649559.0,164544992675,3656884,54259785571.0,54259785571,0,-1.0,33085235104.268295,64
CPU,Perf/AMD,spec2017,intrate,intrate/baseline/xz_r,Benchmark1,,PerfProfilers,,463177035571.885,64,289948824268.0,289946055919,2768349,39699479294.0,39699479294,0,-1.0,63417698552.71565,64
CPU,Perf/AMD,spec2017,intrate,intrate/baseline/xz_r,Benchmark1,,PerfProfilers,,384134527738.79144,64,197061012730.0,197057468537,3544193,49670115041.0,49670115041,0,-1.0,96822836337.23196,64
CPU,Perf/AMD,spec2017,intspeed,intspeed/baseline/deepsjeng_s,Benchmark1,,PerfProfilers,,1365747909966.9116,64,742966863022.0,742746001832,220861190,292499622636.0,292499622636,0,-1.0,537683129845.5882,64
CPU,Perf/AMD,spec2017,intspeed,intspeed/baseline/exchange2_s,Benchmark1,,PerfProfilers,,3472714318014.5454,64,954996437454.0,954979455452,16982002,196157709591.0,196157709591,0,-1.0,713300762149.0908,64
CPU,Perf/AMD,spec2017,intspeed,intspeed/baseline/gcc_s,Benchmark1,,PerfProfilers,,330746123503.9246,64,210685280672.0,210293456355,391824317,88307431293.0,88307431293,0,-1.0,138630190412.87283,64
CPU,Perf/AMD,spec2017,intspeed,intspeed/baseline/gcc_s,Benchmark1,,PerfProfilers,,234346867361.0063,64,745223038208.0,744953562633,269475575,216907530853.0,216907530853,0,-1.0,68209915362.57861,64
CPU,Perf/AMD,spec2017,intspeed,intspeed/baseline/gcc_s,Benchmark1,,PerfProfilers,,464067105225.5125,64,203725459194.0,203460595137,264864057,84714354839.0,84714354839,0,-1.0,192971195533.0296,64
CPU,Perf/AMD,spec2017,intspeed,intspeed/baseline/leela_s,Benchmark1,,PerfProfilers,,20049711152219.83,64,930306597463.0,930294130810,12466653,336845834531.0,336845834531,0,-1.0,7259608502823.276,64
CPU,Perf/AMD,spec2017,intspeed,intspeed/baseline/mcf_s,Benchmark1,,PerfProfilers,,301523164604.5822,64,1118650940683.0,1118616557264,34383419,314497216119.0,314497216119,0,-1.0,84770139115.63342,64
CPU,Perf/AMD,spec2017,intspeed,intspeed/baseline/omnetpp_s,Benchmark1,,PerfProfilers,,49811710794.16517,64,554902458247.0,554782775809,119682438,266688993769.0,266688993769,0,-1.0,23939766047.486534,64
CPU,Perf/AMD,spec2017,intspeed,intspeed/baseline/perlbench_s,Benchmark1,,PerfProfilers,,506269606825.68805,64,55183387144.0,54988962597,194424547,24201664107.0,24201664107,0,-1.0,222033615660.55045,64
CPU,Perf/AMD,spec2017,intspeed,intspeed/baseline/perlbench_s,Benchmark1,,PerfProfilers,,329411991425.6348,64,272423716909.0,272315987058,107729851,126409186321.0,126409186321,0,-1.0,152852704136.63846,64
CPU,Perf/AMD,spec2017,intspeed,intspeed/baseline/perlbench_s,Benchmark1,,PerfProfilers,,1158141329510.288,64,281428343071.0,280874866765,553476306,121244317462.0,121244317462,0,-1.0,498947808485.59674,64
CPU,Perf/AMD,spec2017,intspeed,intspeed/baseline/x264_s,Benchmark1,,PerfProfilers,,1099759748140.5752,64,344224801168.0,344013246850,211554318,97756957713.0,97756957713,0,-1.0,312322548603.83386,64
CPU,Perf/AMD,spec2017,intspeed,intspeed/baseline/x264_s,Benchmark1,,PerfProfilers,,10169146613454.547,64,111860612748.0,111823943620,36669128,32403336174.0,32403336174,0,-1.0,2945757834000.0,64
CPU,Perf/AMD,spec2017,intspeed,intspeed/baseline/x264_s,Benchmark1,,PerfProfilers,,2712973355061.0684,64,355399509513.0,355203322873,196186640,102407241922.0,102407241922,0,-1.0,781734671160.3053,64
CPU,Perf/AMD,spec2017,intspeed,intspeed/baseline/xz_s,Benchmark1,,PerfProfilers,,79673539676.88889,64,1434123714184.0,1434081904566,41809618,456843297706.0,456843297706,0,-1.0,25380183205.88889,64
CPU,Perf/Intel,spec2017,fprate,fprate/baseline/cam4_r/kirin_3,Benchmark1,,PerfProfilers,,2427488499576.7637,64,585024728398.0,581617357977,3407370421,220187456973.0,220187456973,0,-1.0,913640900302.9045,64
CPU,Perf/Intel,spec2017,fprate,fprate/baseline/wrf_r/kirin_3,Benchmark1,,PerfProfilers,,58987063835.09414,64,1127832660527.0,1126652966178,1179694349,276182523409.0,276182523409,0,-1.0,14444692646.914225,64
CPU,Perf/Intel,spec2017,fpspeed,fpspeed/baseline/cam4_s/kirin_3,Benchmark1,,PerfProfilers,,26332041709.631073,64,2969201023178.0,2959995891856,9205131322,1439219674976.0,1439219674976,0,-1.0,12763565758.921602,64
CPU,Perf/Intel,spec2017,fpspeed,fpspeed/baseline/pop2_s/kirin_3,Benchmark1,,PerfProfilers,,808732767591.3461,64,5887574548065.0,5878970189807,8604358258,1940088497621.0,1940088497621,0,-1.0,266495672750.13736,64
CPU,Perf/Intel,spec2017,fpspeed,fpspeed/baseline/wrf_s/kirin_3,Benchmark1,,PerfProfilers,,13298297733538.775,64,6516165889434.0,6510707686767,5458202667,1556189440189.0,1556189440189,0,-1.0,3175896816712.245,64
CPU,Sniper,IISWC,IISWC,bwaves_s/O0,core_0,,SniperProfilers,,11266747.868453106,8,4625.0,1,1,1238.0,1,1,359744.0,3015834.348355664,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O0,core_1,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O0,core_2,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O0,core_3,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O0,core_4,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O0,core_5,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O0,core_6,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O0,core_7,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O0,core_0,,SniperProfilers,,11145631067.961166,8,4592.0,1,1,1240.0,1,1,359744.0,3009708737.8640776,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O0,core_1,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O0,core_2,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O0,core_3,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O0,core_4,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O0,core_5,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O0,core_6,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O0,core_7,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O1,core_0,,SniperProfilers,,17452471482.889732,8,4590.0,1,1,1252.0,1,1,359360.0,4760456273.764258,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O1,core_1,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O1,core_2,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O1,core_3,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O1,core_4,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O1,core_5,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O1,core_6,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O1,core_7,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O1,core_0,,SniperProfilers,,27712574850.2994,8,4628.0,1,1,1246.0,1,1,359360.0,7461077844.311378,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O1,core_1,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O1,core_2,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O1,core_3,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O1,core_4,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O1,core_5,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O1,core_6,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O1,core_7,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O2,core_0,,SniperProfilers,,21250000000.0,8,4590.0,1,1,1237.0,1,1,359680.0,5726851851.851851,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O2,core_1,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O2,core_2,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O2,core_3,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O2,core_4,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O2,core_5,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O2,core_6,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O2,core_7,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O2,core_0,,SniperProfilers,,15871972318.3391,8,4587.0,1,1,1237.0,1,1,359616.0,4280276816.6089964,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O2,core_1,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O2,core_2,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O2,core_3,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O2,core_4,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O2,core_5,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O2,core_6,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O2,core_7,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O3,core_0,,SniperProfilers,,14398119122.257053,8,4593.0,1,1,1244.0,1,1,359552.0,3899686520.376176,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O3,core_1,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O3,core_2,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O3,core_3,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O3,core_4,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O3,core_5,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O3,core_6,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O3,core_7,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O3,core_0,,SniperProfilers,,18408000000.0,8,4602.0,1,1,1237.0,1,1,359488.0,4948000000.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O3,core_1,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O3,core_2,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O3,core_3,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O3,core_4,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O3,core_5,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O3,core_6,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/O3,core_7,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/Ofast,core_0,,SniperProfilers,,25379120879.12088,8,4619.0,1,1,1245.0,1,1,359168.0,6840659340.659341,8
CPU,Sniper,IISWC,IISWC,bwaves_s/Ofast,core_1,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/Ofast,core_2,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/Ofast,core_3,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/Ofast,core_4,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/Ofast,core_5,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/Ofast,core_6,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/Ofast,core_7,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/Og,core_0,,SniperProfilers,,18402390438.24701,8,4619.0,1,1,1248.0,1,1,359808.0,4972111553.784861,8
CPU,Sniper,IISWC,IISWC,bwaves_s/Og,core_1,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/Og,core_2,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/Og,core_3,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/Og,core_4,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/Og,core_5,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/Og,core_6,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/Og,core_7,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/Og,core_0,,SniperProfilers,,20582222222.22222,8,4631.0,1,1,1253.0,1,1,359744.0,5568888888.888889,8
CPU,Sniper,IISWC,IISWC,bwaves_s/Og,core_1,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/Og,core_2,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/Og,core_3,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/Og,core_4,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/Og,core_5,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/Og,core_6,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,bwaves_s/Og,core_7,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,cactuBSSN_s/O0,core_0,,SniperProfilers,,9378997.867803838,8,10557.0,1,1,1961.0,1,1,742784.0,1742181.947405828,8
CPU,Sniper,IISWC,IISWC,cactuBSSN_s/O0,core_1,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,cactuBSSN_s/O0,core_2,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,cactuBSSN_s/O0,core_3,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,cactuBSSN_s/O0,core_4,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,cactuBSSN_s/O0,core_5,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,cactuBSSN_s/O0,core_6,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,cactuBSSN_s/O0,core_7,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,cactuBSSN_s/O0,core_0,,SniperProfilers,,46937500000.0,8,10514.0,1,1,1936.0,1,1,742976.0,8642857142.857143,8
CPU,Sniper,IISWC,IISWC,cactuBSSN_s/O0,core_1,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,cactuBSSN_s/O0,core_2,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,cactuBSSN_s/O0,core_3,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,cactuBSSN_s/O0,core_4,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,cactuBSSN_s/O0,core_5,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,cactuBSSN_s/O0,core_6,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,cactuBSSN_s/O0,core_7,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,cactuBSSN_s/O1,core_0,,SniperProfilers,,111421052631.57895,8,10585.0,1,1,1975.0,1,1,743744.0,20789473684.210526,8
CPU,Sniper,IISWC,IISWC,cactuBSSN_s/O1,core_1,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,cactuBSSN_s/O1,core_2,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,cactuBSSN_s/O1,core_3,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
